date,base_rate,Alcoholic beverages and tobacco,Clothing and footwear,Communication,Education,Food and non-alcoholic beverages,"Furnishings, household equipment and routine household maintenance",Health,"Housing, water, electricity and other fuels",Miscellaneous goods and services,Recreation and culture,Restaurants and hotels,Transport,Total item,Domestic Economic Situation,Expectations of Domestic Economic Situation,Expectations of Employment Situation,Expectations of Household Debt,Expectations of Household Saving,Expectations of Housing Prices,Expectations of Interest Rates,Expectations of Living Standard of Household,Expectations of Wages,Living Standard of Household,Present Debt of Household,Present Saving of Household,Composite Consumer Sentiment Index,Bank of Korea -   Domestic Currency,Bank of Korea -   Domestic Market,Bank of Korea -   Foreign Currency,Bank of Korea -   Foreign Market,Bank of Korea -   Short Term,Bank of Korea - Currency,Bank of Korea - Market of Issuance,Central Government -   Domestic Currency,Central Government -   Domestic Market,Central Government -   Foreign Currency,Central Government -   Foreign Market,Central Government -   Short Term,Central Government - Currency,Central Government - Market of Issuance,Depository Corporations -   Domestic Currency,Depository Corporations -   Domestic Market,Depository Corporations -   Foreign Currency,Depository Corporations -   Foreign Market,Depository Corporations -   Short Term,Depository Corporations - Currency,Depository Corporations - Market of Issuance,Insurance Corporations and Pension Funds -   Domestic Currency,Insurance Corporations and Pension Funds -   Domestic Market,Insurance Corporations and Pension Funds -   Foreign Currency,Insurance Corporations and Pension Funds -   Foreign Market,Insurance Corporations and Pension Funds -   Short Term,Insurance Corporations and Pension Funds - Currency,Insurance Corporations and Pension Funds - Market of Issuance,Financial Corporations -   Domestic Currency,Financial Corporations -   Domestic Market,Financial Corporations -   Foreign Currency,Financial Corporations -   Foreign Market,Financial Corporations -   Short Term,Financial Corporations - Currency,Financial Corporations - Market of Issuance,General Government -   Domestic Currency,General Government -   Domestic Market,General Government -   Foreign Currency,General Government -   Foreign Market,General Government -   Short Term,General Government - Currency,General Government - Market of Issuance,Won per China Yuan Renminbi (Close),Won per China Yuan Renminbi (Higt),Won per China Yuan Renminbi (Low),Won per China Yuan Renminbi (Open),Won per Japan Yen(quoted by KEB Hana Bank),Won per United States Dollar (Close 02:00),Won per United States Dollar (Close 15:30),Won per United States Dollar (High),Won per United States Dollar (Low),Won per United States Dollar (Open),Education,Final consumption expenditure of non-profit institutions serving households,Health,Others,Recreation and culture,Social protection,Accommodation and food services,"Arts, sports and recreation",Basic metals,Building repair,Business support services,Chemicals and chemical products,Coke and refined petroleum products,Communication,"Computer, electronic and optical products",Electrical equipment,Fabricated metal products,"Food, beverages products",Machinery and equipment,Non-metallic mineral products,Non-residential building construction,"Other manufacturing, repair and installation of machinery and equipment","Professional, scientific and technical services","Publishing, broadcasting, motion picture, video and television programme production, and information service",Residential building construction,Textile and leather products,Transportation equipment,Wholesale and retail trade,"Wood and paper products, printing and reproduction of recorded media",Building construction and repair,Business activities,Civil engineering,Cultural and other services,Education,Electricity,Finance and insurance,"Gas, steam and air conditioning supply",Human health and social work,Information and communication,Manufacturing,"Public administration, defence and social security",Real estate,Transportation and storage,"Water supply, sewerage, waste management and remediation activities","Wholesale and retail trade, accommodation and food services","Agriculture, forestry and fishing",Construction,"Electricity, gas and water supply",Gross domestic product at market prices(GDP),Gross national income(GNI),"Mining, quarrying and Manufacturing",Net factor income from the rest of the world,Services,Apartment(Seoul),All Groups(Seoul),Apartment,Detached Dwelling,Row House,All Groups,domestic_equity,domestic_fixed_income,global_equity,global_fixed_income,Trading Value KRX KTB,Trading Value Total,Trading Volume KRX KTB,Trading Volume Total,KOSDAQ_Index(Avg.),KOSDAQ_Index(End of),KOSDAQ_Market Capitalization,KOSDAQ_No.of Listed Companies,KOSDAQ_No.of Listed Issues,KOSDAQ_No.of Listed Shares,KOSDAQ_Trading Value,KOSDAQ_Trading Value (Daily Arg.),KOSDAQ_Trading Volume,KOSDAQ_Trading Volume (Daily Arg.),KOSDAQ_Turn-over ratio over listed stock,KOSPI_Dividend yield ratio,KOSPI_Index(Avg.),KOSPI_Index(End Of),KOSPI_Market Capitalization,KOSPI_No. of Listed Shares,KOSPI_No.of Listed Companies,KOSPI_No.of Listed Issues,KOSPI_Price Earnings Ratio,KOSPI_Trading Value,KOSPI_Trading Value (Daily Arg.),KOSPI_Trading Volume,KOSPI_Trading Volume (Daily Arg.),KOSPI_Turn-over ratio over listed stock,Corporation tax,Income tax,Direct tax,Indirect tax,Defense surtax,Education surtax,Transport tax,Total local tax,Total national tax,Total tax revenue,Households,(Goods) F.O.B. basis,(Services),Government,(less) Imports of goods and services,Expenditure on GDP,Exports of goods and services,Final consumption expenditure,govt_debt_total,govt_debt_domestic,govt_debt_foreign,govt_debt_fx,govt_debt_short,bank_absorption,institutional_absorption,bok_holdings,govt_debt_to_gdp
2022-03-01,1.25,2.4,2.0,0.1,1.0,3.5,4.2,0.1,3.7,4.5,1.8,6.4,12.5,4.2,71.0,87.0,94.0,100.0,97.0,104.0,136.0,95.0,113.0,90.0,102.0,94.0,103.8,-215.0,-215.0,0.0,0.0,-577.0,-215.0,-215.0,47269.0,47412.0,141.0,-2.0,8960.0,47410.0,47410.0,-160.0,-169.0,4945.0,4954.0,6114.0,4785.0,4785.0,926.0,919.0,905.0,912.0,0.0,1831.0,1831.0,19530.0,19510.0,6259.0,6279.0,5486.0,25789.0,25789.0,48168.0,48311.0,141.0,-2.0,8960.0,48309.0,48309.0,192.11333333333334,192.46476190476193,191.68238095238095,192.00904761904764,1028.2609523809526,0.0,1221.2666666666662,1224.2095238095237,1217.857142857143,1220.8190476190478,1711.1,12021.4,232.7,3922.8,343.5,5811.4,11575.3,5970.4,12152.6,2441.0,17542.0,26245.9,5870.5,5811.3,45406.6,9023.1,9865.0,7311.4,13026.9,2882.7,9879.6,2981.8,25895.2,19319.1,9402.3,4310.5,14416.3,48346.1,4127.5,21722.8,43437.2,7645.1,12840.9,25188.1,-1403.7,32856.8,1762.3,30291.4,25130.3,157620.8,36386.1,40091.9,24080.5,4329.7,59921.5,8460.8,29368.0,4688.4,576699.3,581808.9,158082.3,5109.6,330224.7,100.147,100.253,100.266,100.272,100.574,100.306,14.133333333333333,34.33333333333333,27.733333333333334,7.1,102708427229000.0,108207495565291.0,105061200000000.0,111052416188000.0,909.64,944.53,417317124961.0,1552.0,1556.0,46409584194.0,184947660884.0,8807031471.0,26337447306.0,1254164157.0,56.9,1.85,2698.72,2757.65,2164962823835.0,62702416140.0,821.0,940.0,12.58,232672615187.0,11079648342.0,14407387495.0,686066071.0,23.13,997119.1666666666,1265960.0,2409086.0,995526.1666666666,7.666666666666667,47288.5,110709.33333333333,1175524.0,3872946.0,5048470.0,258945.7,418941.0,77932.0,99847.9,236520.9,576699.3,260352.1,370278.5,47410.0,47412.0,-2.0,141.0,8960.0,-169.0,919.0,-215.0,0.08220922064583744
2022-04-01,1.5,2.3,2.0,0.4,1.0,4.7,6.1,0.5,4.6,3.6,2.0,6.4,13.6,4.8,74.0,87.0,94.0,100.0,97.0,114.0,141.0,94.0,116.0,92.0,101.0,95.0,104.4,-14375.0,-14375.0,0.0,0.0,-4456.0,-14375.0,-14375.0,21465.0,21454.0,-13.0,-2.0,-3610.0,21452.0,21452.0,8069.0,8065.0,3498.0,3503.0,13653.0,11567.0,11567.0,2609.0,2587.0,2.0,25.0,0.0,2612.0,2612.0,17025.0,16992.0,4858.0,4892.0,-286.0,21883.0,21883.0,22110.0,22099.0,-13.0,-2.0,-3610.0,22097.0,22097.0,191.76095238095238,192.18714285714285,191.4257142857143,191.88238095238094,977.9057142857143,0.0,1235.0904761904762,1237.9238095238095,1231.7380952380952,1234.9142857142858,1405.1,11136.5,310.8,3733.2,383.4,5304.0,13561.4,6429.5,11313.5,2395.0,17818.6,24527.3,6389.8,5873.1,44542.7,8856.2,10130.2,7419.3,12507.5,2902.0,9988.9,3053.6,26599.8,20100.2,9825.7,4324.5,14458.4,49390.8,4115.6,22209.5,44418.4,7677.8,13678.8,25200.9,-113.9,33609.3,1458.4,30839.2,25973.3,154540.8,37320.6,39445.1,23327.6,3611.2,62952.2,8537.6,29887.3,4955.7,582672.3,591249.1,154983.3,8576.8,336765.3,100.256,100.38,100.46,100.399,100.953,100.517,14.15,34.05,28.05,7.1,97717524062000.0,103186356676215.0,102445600000000.0,108540772188000.0,923.66,904.75,401206971105.0,1554.0,1558.0,46611269082.0,161509383189.0,7690923009.0,27490731023.0,1309082430.0,59.05,1.89,2703.24,2695.05,2119864985288.0,63066057133.0,820.0,940.0,12.3,228200608249.0,10866695631.0,22025887930.0,1048851806.0,35.02,977826.75,1255197.0,2379064.0,988218.25,7.0,47710.25,110482.0,1170432.5,3829722.5,5000155.0,272587.7,446561.3,85241.1,101860.1,262658.3,582672.3,269144.2,385912.0,21452.0,21454.0,-2.0,-13.0,-3610.0,8065.0,2587.0,-14375.0,0.036816577688693966
2022-05-01,1.75,2.5,3.0,0.8,1.2,5.9,5.3,0.7,5.0,5.3,2.1,7.3,14.3,5.3,74.0,84.0,95.0,99.0,95.0,111.0,146.0,93.0,117.0,89.0,102.0,92.0,103.2,-14375.0,-14375.0,0.0,0.0,-4456.0,-14375.0,-14375.0,21465.0,21454.0,-13.0,-2.0,-3610.0,21452.0,21452.0,8069.0,8065.0,3498.0,3503.0,13653.0,11567.0,11567.0,2609.0,2587.0,2.0,25.0,0.0,2612.0,2612.0,17025.0,16992.0,4858.0,4892.0,-286.0,21883.0,21883.0,22110.0,22099.0,-13.0,-2.0,-3610.0,22097.0,22097.0,188.55619047619047,189.05,188.18714285714285,188.67000000000002,984.2795238095239,0.0,1268.3809523809523,1272.290476190476,1264.861904761905,1268.2047619047617,1405.1,11136.5,310.8,3733.2,383.4,5304.0,13561.4,6429.5,11313.5,2395.0,17818.6,24527.3,6389.8,5873.1,44542.7,8856.2,10130.2,7419.3,12507.5,2902.0,9988.9,3053.6,26599.8,20100.2,9825.7,4324.5,14458.4,49390.8,4115.6,22209.5,44418.4,7677.8,13678.8,25200.9,-113.9,33609.3,1458.4,30839.2,25973.3,154540.8,37320.6,39445.1,23327.6,3611.2,62952.2,8537.6,29887.3,4955.7,582672.3,591249.1,154983.3,8576.8,336765.3,100.469,100.558,100.712,100.525,101.376,100.768,14.166666666666666,33.766666666666666,28.366666666666667,7.1,102198117270000.0,108381398584040.0,107101200000000.0,114010650752000.0,873.7,893.36,395862738789.0,1552.0,1556.0,46108703955.0,153445228119.0,7306915625.0,23874065047.0,1136860240.0,51.28,1.85,2628.34,2685.9,2113784328537.0,62187054449.0,821.0,941.0,11.12,200736287525.0,9558870835.0,16868003801.0,803238276.0,26.86,958534.3333333334,1244434.0,2349042.0,980910.3333333334,6.333333333333334,48132.0,110254.66666666667,1165341.0,3786499.0,4951840.0,272587.7,446561.3,85241.1,101860.1,262658.3,582672.3,269144.2,385912.0,21452.0,21454.0,-2.0,-13.0,-3610.0,8065.0,2587.0,-14375.0,0.036816577688693966
2022-06-01,1.75,2.3,3.1,0.9,1.5,6.5,5.7,0.8,5.1,6.6,3.4,7.9,16.9,6.0,60.0,69.0,86.0,102.0,93.0,98.0,149.0,88.0,116.0,87.0,102.0,90.0,96.7,-14375.0,-14375.0,0.0,0.0,-4456.0,-14375.0,-14375.0,21465.0,21454.0,-13.0,-2.0,-3610.0,21452.0,21452.0,8069.0,8065.0,3498.0,3503.0,13653.0,11567.0,11567.0,2609.0,2587.0,2.0,25.0,0.0,2612.0,2612.0,17025.0,16992.0,4858.0,4892.0,-286.0,21883.0,21883.0,22110.0,22099.0,-13.0,-2.0,-3610.0,22097.0,22097.0,191.2065,191.5165,190.6875,190.99349999999998,953.8745000000001,0.0,1280.825,1283.85,1276.425,1279.565,1405.1,11136.5,310.8,3733.2,383.4,5304.0,13561.4,6429.5,11313.5,2395.0,17818.6,24527.3,6389.8,5873.1,44542.7,8856.2,10130.2,7419.3,12507.5,2902.0,9988.9,3053.6,26599.8,20100.2,9825.7,4324.5,14458.4,49390.8,4115.6,22209.5,44418.4,7677.8,13678.8,25200.9,-113.9,33609.3,1458.4,30839.2,25973.3,154540.8,37320.6,39445.1,23327.6,3611.2,62952.2,8537.6,29887.3,4955.7,582672.3,591249.1,154983.3,8576.8,336765.3,100.603,100.723,100.752,100.673,101.737,100.869,14.183333333333334,33.483333333333334,28.683333333333334,7.1,79578861560000.0,84616042297794.0,84153600000000.0,89891628680000.0,806.94,745.44,325164482012.0,1561.0,1565.0,46659344010.0,146311100524.0,7315555026.0,21826731140.0,1091336557.0,47.1,2.13,2474.95,2332.64,1835493487294.0,62226674541.0,821.0,941.0,10.17,178183604486.0,8909180224.0,12014671402.0,600733570.0,19.31,939241.9166666666,1233671.0,2319020.0,973602.4166666666,5.666666666666667,48553.75,110027.33333333333,1160249.5,3743275.5,4903525.0,272587.7,446561.3,85241.1,101860.1,262658.3,582672.3,269144.2,385912.0,21452.0,21454.0,-2.0,-13.0,-3610.0,8065.0,2587.0,-14375.0,0.036816577688693966
2022-07-01,2.25,2.5,3.2,0.9,1.5,7.9,5.2,0.7,6.2,6.9,3.4,8.4,15.4,6.3,43.0,50.0,69.0,102.0,88.0,82.0,152.0,79.0,117.0,81.0,102.0,87.0,85.9,-2971.0,-2971.0,0.0,0.0,-2500.0,-2971.0,-2971.0,12334.0,12318.0,-19.0,-2.0,-4570.0,12315.0,12315.0,24951.0,24946.0,6288.0,6293.0,21476.0,31239.0,31239.0,-699.0,-738.0,3.0,43.0,0.0,-696.0,-696.0,30327.0,30699.0,6527.0,6155.0,21367.0,36854.0,36854.0,12893.0,12876.0,-19.0,-2.0,-4570.0,12874.0,12874.0,194.0752380952381,194.46380952380952,193.64380952380952,194.01857142857142,956.4990476190476,0.0,1307.452380952381,1310.9666666666667,1302.857142857143,1306.5761904761905,1445.6,11972.5,299.9,3659.1,348.3,6219.6,14489.7,6945.9,9862.8,2393.9,17563.4,24110.1,5514.5,5952.4,41909.5,9296.5,10222.8,7402.3,13631.2,3109.3,10623.3,3102.6,26636.3,20349.0,10109.8,4125.7,17551.5,48776.7,3948.2,23127.0,44199.7,7617.8,14346.8,25389.0,-2119.2,33733.8,1636.1,31023.9,26301.3,153787.2,37598.5,39212.8,23994.4,3116.4,63266.5,8534.0,30744.8,2633.4,581884.4,588893.6,154240.8,7009.1,339066.7,100.638,100.79,100.678,100.827,101.945,100.869,14.2,33.2,29.0,7.1,70805092581000.0,75487524501406.0,72809800000000.0,78069696178000.0,771.13,803.62,363327090143.0,1571.0,1575.0,47069204991.0,127464152595.0,6069721552.0,17267347816.0,822254658.0,36.84,2.02,2362.79,2451.5,1931903737357.0,62397808858.0,820.0,937.0,10.69,152171652837.0,7246269183.0,7955652326.0,378840587.0,12.77,919949.5,1222908.0,2288998.0,966294.5,5.0,48975.5,109800.0,1155158.0,3700052.0,4855210.0,279743.7,467952.7,88722.6,102222.0,285999.1,581884.4,270676.2,393575.0,12316.0,12318.0,-2.0,-19.0,-4570.0,24946.0,-738.0,-2971.0,0.02116571607693899
2022-08-01,2.5,2.5,3.3,0.9,1.5,7.9,5.3,0.9,6.1,6.8,3.7,8.9,9.0,5.7,47.0,58.0,72.0,101.0,90.0,76.0,149.0,83.0,117.0,83.0,102.0,88.0,88.7,-2971.0,-2971.0,0.0,0.0,-2500.0,-2971.0,-2971.0,12334.0,12318.0,-19.0,-2.0,-4570.0,12315.0,12315.0,24951.0,24946.0,6288.0,6293.0,21476.0,31239.0,31239.0,-699.0,-738.0,3.0,43.0,0.0,-696.0,-696.0,30327.0,30699.0,6527.0,6155.0,21367.0,36854.0,36854.0,12893.0,12876.0,-19.0,-2.0,-4570.0,12874.0,12874.0,193.82636363636365,194.19681818181817,193.50863636363636,193.9431818181818,976.124090909091,0.0,1320.3545454545454,1323.8681818181817,1317.068181818182,1320.6136363636363,1445.6,11972.5,299.9,3659.1,348.3,6219.6,14489.7,6945.9,9862.8,2393.9,17563.4,24110.1,5514.5,5952.4,41909.5,9296.5,10222.8,7402.3,13631.2,3109.3,10623.3,3102.6,26636.3,20349.0,10109.8,4125.7,17551.5,48776.7,3948.2,23127.0,44199.7,7617.8,14346.8,25389.0,-2119.2,33733.8,1636.1,31023.9,26301.3,153787.2,37598.5,39212.8,23994.4,3116.4,63266.5,8534.0,30744.8,2633.4,581884.4,588893.6,154240.8,7009.1,339066.7,100.492,100.719,100.45,100.85,102.022,100.728,14.216666666666667,32.916666666666664,29.316666666666666,7.1,79606625521000.0,83995481439002.0,82040800000000.0,86964964832000.0,813.69,807.04,366816015012.0,1577.0,1581.0,47494976018.0,142434173841.0,6474280629.0,18572763083.0,844216504.0,39.27,2.0,2479.57,2472.05,1948130001180.0,62990694942.0,822.0,939.0,10.8,171364869529.0,7789312251.0,9767925852.0,443996630.0,15.55,900657.0833333333,1212145.0,2258976.0,958986.5833333334,4.333333333333334,49397.25,109572.66666666667,1150066.5,3656828.5,4806895.0,279743.7,467952.7,88722.6,102222.0,285999.1,581884.4,270676.2,393575.0,12316.0,12318.0,-2.0,-19.0,-4570.0,24946.0,-738.0,-2971.0,0.02116571607693899
2022-09-01,2.5,2.2,3.3,1.2,1.6,7.6,4.8,0.9,6.0,7.4,3.5,8.8,7.6,5.5,50.0,62.0,76.0,101.0,92.0,67.0,147.0,86.0,115.0,85.0,102.0,90.0,91.5,-2971.0,-2971.0,0.0,0.0,-2500.0,-2971.0,-2971.0,12334.0,12318.0,-19.0,-2.0,-4570.0,12315.0,12315.0,24951.0,24946.0,6288.0,6293.0,21476.0,31239.0,31239.0,-699.0,-738.0,3.0,43.0,0.0,-696.0,-696.0,30327.0,30699.0,6527.0,6155.0,21367.0,36854.0,36854.0,12893.0,12876.0,-19.0,-2.0,-4570.0,12874.0,12874.0,198.5875,198.9645,198.017,198.376,976.0715,0.0,1396.4950000000003,1400.1550000000002,1389.095,1391.85,1445.6,11972.5,299.9,3659.1,348.3,6219.6,14489.7,6945.9,9862.8,2393.9,17563.4,24110.1,5514.5,5952.4,41909.5,9296.5,10222.8,7402.3,13631.2,3109.3,10623.3,3102.6,26636.3,20349.0,10109.8,4125.7,17551.5,48776.7,3948.2,23127.0,44199.7,7617.8,14346.8,25389.0,-2119.2,33733.8,1636.1,31023.9,26301.3,153787.2,37598.5,39212.8,23994.4,3116.4,63266.5,8534.0,30744.8,2633.4,581884.4,588893.6,154240.8,7009.1,339066.7,100.297,100.641,100.209,100.884,102.044,100.568,14.233333333333334,32.63333333333333,29.633333333333333,7.1,67612999759000.0,71570053333004.0,70299900000000.0,74879157184000.0,748.11,672.65,308863848074.0,1582.0,1586.0,48205181673.0,123927674862.0,6196383743.0,16847909299.0,842395465.0,35.16,2.3,2333.93,2155.49,1698450563094.0,63061320609.0,822.0,939.0,9.26,153912993028.0,7695649651.0,9375488477.0,468774424.0,14.87,881364.6666666666,1201382.0,2228954.0,951678.6666666666,3.666666666666667,49819.0,109345.33333333333,1144975.0,3613605.0,4758580.0,279743.7,467952.7,88722.6,102222.0,285999.1,581884.4,270676.2,393575.0,12316.0,12318.0,-2.0,-19.0,-4570.0,24946.0,-738.0,-2971.0,0.02116571607693899
2022-10-01,3.0,2.4,3.3,2.6,1.5,7.5,4.6,1.5,7.4,7.7,3.5,8.8,5.5,5.6,47.0,56.0,70.0,102.0,90.0,64.0,150.0,84.0,114.0,83.0,103.0,87.0,88.8,-10229.0,-10229.0,0.0,0.0,-2424.0,-10229.0,-10229.0,3379.0,3396.0,14.0,-2.0,-790.0,3393.0,3393.0,-4663.0,-4663.0,-2409.0,-2409.0,5028.0,-7072.0,-7072.0,576.0,623.0,-14.0,-61.0,40.0,562.0,562.0,-28385.0,-28324.0,-2135.0,-2196.0,-12540.0,-30520.0,-30520.0,4171.0,4187.0,14.0,-2.0,-790.0,4185.0,4185.0,198.12052631578948,198.64894736842106,197.5584210526316,198.32368421052632,968.4821052631579,0.0,1425.8315789473681,1431.5736842105264,1419.9368421052634,1426.8,1280.6,11081.6,321.0,2759.2,233.7,6487.1,14786.3,6837.2,8616.2,2344.1,18553.2,24726.4,4279.0,6018.9,38265.4,9473.8,11375.7,7620.4,13899.0,3007.5,10710.5,3307.4,27028.4,20125.4,10186.3,4358.7,16900.8,47439.7,3970.6,23240.9,45581.6,8198.4,14481.6,25803.9,-1236.1,36204.4,1902.6,31364.5,26144.3,149800.8,37773.4,39564.7,24253.1,3549.8,62226.0,8124.0,31439.3,4216.4,582525.5,589885.4,150251.0,7359.9,343397.6,99.627,100.184,99.469,100.828,101.854,100.014,14.25,32.35,29.95,7.1,55079815224000.0,58577357741845.0,58205400000000.0,62354464690000.0,685.3,695.33,321315139825.0,1595.0,1599.0,48460614941.0,100772043727.0,5303791775.0,18239264368.0,959961283.0,37.76,2.16,2230.27,2293.61,1810255609226.0,63236361118.0,823.0,940.0,9.87,144142019050.0,7586422055.0,11774296522.0,619699817.0,18.62,862072.25,1190619.0,2198932.0,944370.75,3.0,50240.75,109118.0,1139883.5,3570381.5,4710265.0,281908.0,433893.4,85756.6,105936.5,267268.9,582525.5,252381.1,399498.2,3394.0,3396.0,-2.0,14.0,-790.0,-4663.0,623.0,-10229.0,0.005826354382769509
2022-11-01,3.25,2.4,5.1,1.3,1.4,4.9,4.8,1.4,7.1,8.5,3.8,8.5,3.5,5.0,46.0,54.0,66.0,102.0,91.0,61.0,151.0,82.0,113.0,83.0,104.0,88.0,86.4,-10229.0,-10229.0,0.0,0.0,-2424.0,-10229.0,-10229.0,3379.0,3396.0,14.0,-2.0,-790.0,3393.0,3393.0,-4663.0,-4663.0,-2409.0,-2409.0,5028.0,-7072.0,-7072.0,576.0,623.0,-14.0,-61.0,40.0,562.0,562.0,-28385.0,-28324.0,-2135.0,-2196.0,-12540.0,-30520.0,-30520.0,4171.0,4187.0,14.0,-2.0,-790.0,4185.0,4185.0,189.04636363636365,189.84772727272727,188.32409090909093,189.26136363636363,953.1650000000002,0.0,1357.8590909090908,1366.8363636363633,1351.9909090909093,1361.8772727272726,1280.6,11081.6,321.0,2759.2,233.7,6487.1,14786.3,6837.2,8616.2,2344.1,18553.2,24726.4,4279.0,6018.9,38265.4,9473.8,11375.7,7620.4,13899.0,3007.5,10710.5,3307.4,27028.4,20125.4,10186.3,4358.7,16900.8,47439.7,3970.6,23240.9,45581.6,8198.4,14481.6,25803.9,-1236.1,36204.4,1902.6,31364.5,26144.3,149800.8,37773.4,39564.7,24253.1,3549.8,62226.0,8124.0,31439.3,4216.4,582525.5,589885.4,150251.0,7359.9,343397.6,98.216,99.3,98.057,100.837,101.816,98.909,14.266666666666667,32.06666666666666,30.266666666666666,7.1,51950325662000.0,55755146268524.0,53555100000000.0,58068871800000.0,720.14,729.54,337947065678.0,1606.0,1610.0,48812914281.0,123033606853.0,5592436675.0,20236659173.0,919848144.0,41.6,2.0,2417.56,2472.53,1953840810263.0,63406439669.0,825.0,942.0,10.64,192361101640.0,8743686438.0,12748764620.0,579489301.0,20.14,842779.8333333333,1179856.0,2168910.0,937062.8333333334,2.333333333333334,50662.5,108890.66666666667,1134792.0,3527158.0,4661950.0,281908.0,433893.4,85756.6,105936.5,267268.9,582525.5,252381.1,399498.2,3394.0,3396.0,-2.0,14.0,-790.0,-4663.0,623.0,-10229.0,0.005826354382769509
2022-12-01,3.25,2.6,5.3,1.3,1.5,5.3,4.4,1.4,6.9,8.0,4.5,8.1,3.4,5.0,51.0,62.0,70.0,100.0,91.0,62.0,133.0,85.0,113.0,83.0,102.0,88.0,90.0,-10229.0,-10229.0,0.0,0.0,-2424.0,-10229.0,-10229.0,3379.0,3396.0,14.0,-2.0,-790.0,3393.0,3393.0,-4663.0,-4663.0,-2409.0,-2409.0,5028.0,-7072.0,-7072.0,576.0,623.0,-14.0,-61.0,40.0,562.0,562.0,-28385.0,-28324.0,-2135.0,-2196.0,-12540.0,-30520.0,-30520.0,4171.0,4187.0,14.0,-2.0,-790.0,4185.0,4185.0,176.94090909090912,177.6377272727273,176.5209090909091,177.20590909090907,915.919090909091,0.0,1235.5863636363638,1242.0772727272727,1231.4090909090908,1238.3636363636363,1280.6,11081.6,321.0,2759.2,233.7,6487.1,14786.3,6837.2,8616.2,2344.1,18553.2,24726.4,4279.0,6018.9,38265.4,9473.8,11375.7,7620.4,13899.0,3007.5,10710.5,3307.4,27028.4,20125.4,10186.3,4358.7,16900.8,47439.7,3970.6,23240.9,45581.6,8198.4,14481.6,25803.9,-1236.1,36204.4,1902.6,31364.5,26144.3,149800.8,37773.4,39564.7,24253.1,3549.8,62226.0,8124.0,31439.3,4216.4,582525.5,589885.4,150251.0,7359.9,343397.6,96.81,98.519,96.57,100.867,101.793,97.894,14.283333333333333,31.78333333333333,30.583333333333332,7.1,35167180113000.0,39573329789408.0,35248600000000.0,40330666550000.0,713.28,679.29,315498720104.0,1611.0,1615.0,48737548363.0,107564599387.0,5122123780.0,20220445967.0,962878379.0,41.41,2.22,2361.28,2236.4,1767235220931.0,63527818543.0,826.0,943.0,10.76,139562119560.0,6645815217.0,8436756930.0,401750330.0,13.31,823487.4166666666,1169093.0,2138888.0,929754.9166666666,1.666666666666667,51084.25,108663.33333333333,1129700.5,3483934.5,4613635.0,281908.0,433893.4,85756.6,105936.5,267268.9,582525.5,252381.1,399498.2,3394.0,3396.0,-2.0,14.0,-790.0,-4663.0,623.0,-10229.0,0.005826354382769509
2023-01-01,3.5,2.0,5.2,1.3,1.7,5.5,5.5,1.3,7.5,7.6,4.4,7.7,2.8,5.0,51.0,60.0,66.0,102.0,91.0,68.0,132.0,85.0,113.0,82.0,103.0,87.0,90.6,9492.0,9492.0,0.0,0.0,4143.0,9492.0,9492.0,29734.0,29737.0,0.0,-2.0,10690.0,29734.0,29734.0,-11130.0,-11127.0,1230.0,1228.0,-7787.0,-9900.0,-9900.0,652.0,641.0,19.0,29.0,-20.0,670.0,670.0,-19776.0,-19690.0,1531.0,1445.0,-10906.0,-18245.0,-18245.0,32079.0,31984.0,0.0,95.0,10860.0,32079.0,32079.0,183.24849999999998,183.6915,182.74,183.144,954.7974999999999,0.0,1245.3400000000001,1249.8399999999997,1241.31,1246.02,1667.8,12788.4,374.2,4065.0,390.3,6291.1,15025.6,7643.7,10156.7,2358.3,19183.8,25192.7,4331.1,6196.6,32524.7,9105.4,10863.9,7890.2,13218.6,3476.6,10472.6,3303.4,28364.4,20705.0,10180.2,4333.3,18385.4,50191.5,4033.6,23011.2,47548.2,8290.8,15662.2,25972.1,1922.4,35221.8,2005.9,31834.3,26901.6,146815.7,38326.6,39891.2,24238.5,4031.8,65217.1,8343.1,31301.9,7960.1,589288.4,598066.1,147335.5,8777.7,350813.7,94.784,97.344,94.724,100.835,101.69,96.612,14.3,31.5,30.9,7.1,49023739339000.0,52925279333973.0,48478200000000.0,52851730850000.0,709.48,740.49,345558866758.0,1614.0,1618.0,49148592322.0,123461295067.0,6173064753.0,20994956164.0,1049747808.0,42.88,2.04,2362.36,2425.08,1918934214743.0,63449076860.0,827.0,945.0,11.69,139364232100.0,6968211605.0,9416084339.0,470804217.0,14.8,804195.0,1158330.0,2108866.0,922447.0,1.0,51506.0,108436.0,1124609.0,3440711.0,4565320.0,284773.7,412109.9,85536.2,107160.1,255059.4,589288.4,242586.6,404112.0,29735.0,29737.0,-2.0,0.0,10690.0,-11127.0,641.0,9492.0,0.050459163967931486
